// Coordinates: shape type; id; label; points; extra text
polygon;rect9687-7;106952,55176,107330,55176,107330,55554,106952,55554,106952,55176;
polygon;path2148;16123,12262,16294,12378,16472,12486,16657,12582,16847,12665,17041,12734,17241,12786,17444,12819,17650,12832,17860,12822,18098,12817,18337,12801,18574,12773,18810,12733,19042,12679,19270,12611,19493,12527,19710,12428,19920,12311,20064,12239,20217,12184,20375,12142,20536,12104,20695,12064,20850,12016,20995,11952,21128,11868,21245,11755,21310,11588,21330,11420,21316,11250,21276,11079,21222,10907,21163,10734,21110,10560,21072,10387,21060,10213,21051,10148,21042,10083,21034,10018,21027,9952,21021,9887,21015,9822,21010,9756,21007,9691,21004,9625;
polygon;path2150;19591,12484,19557,12687,19520,12889,19480,13090,19435,13290,19385,13489,19330,13686,19269,13881,19200,14074,19124,14265,19074,14427,19032,14590,18994,14755,18958,14920,18922,15085,18884,15249,18843,15413,18795,15574,18738,15734,18691,15892,18654,16052,18631,16215,18620,16378,18622,16541,18639,16703,18670,16863,18718,17020,18781,17174,18846,17357,18895,17544,18933,17732,18960,17923,18981,18114,18996,18307,19009,18499,19023,18692,19040,18884,19063,19011,19088,19149,19106,19288,19112,19420,19097,19539,19054,19635,18977,19702,18859,19730,18692,19713,18543,19712,18394,19708,18244,19701,18093,19696,17943,19694,17794,19698,17646,19711,17500,19736,17356,19775,17251,19842,17141,19901,17028,19953,16912,20001,16796,20050,16681,20102,16570,20160,16463,20229,16364,20310,16347,20327,16328,20341,16307,20351,16285,20359,16262,20366,16238,20371,16215,20376,16192,20381,16169,20386;
polygon;path2152;21312,8807,21488,8730,21670,8688,21855,8672,22043,8676,22233,8690,22424,8708,22615,8719,22804,8717,22991,8693,23304,8718,23616,8751,23929,8790,24242,8830,24555,8865,24868,8892,25182,8907,25496,8905,25810,8881,26016,8876,26222,8876,26428,8883,26634,8897,26840,8918,27044,8947,27246,8985,27447,9032,27645,9089,27823,9129,28002,9166,28181,9203,28361,9237,28541,9269,28721,9299,28902,9326,29083,9349,29264,9370,29325,9368,29386,9363,29447,9355,29508,9345,29568,9332,29628,9317,29686,9299,29744,9278,29801,9255;
polygon;path2154;29804,9246,29813,9412,29782,9569,29723,9721,29649,9868,29570,10016,29497,10165,29443,10320,29419,10482,29437,10654,29406,10835,29397,11015,29405,11194,29424,11373,29449,11552,29472,11729,29490,11906,29495,12083,29483,12259,29384,12435,29308,12614,29252,12798,29214,12985,29190,13174,29177,13367,29173,13561,29174,13758,29178,13955,29141,14156,29103,14358,29069,14560,29040,14762,29021,14964,29014,15167,29023,15370,29051,15573,29101,15777,29134,15948,29158,16121,29175,16294,29182,16468,29180,16641,29167,16814,29143,16986,29107,17156,29059,17325,29004,17503,28958,17684,28918,17866,28881,18049,28843,18232,28802,18413,28753,18592,28695,18768,28623,18939,28486,19104,28355,19273,28227,19446,28102,19620,27975,19794,27847,19965,27714,20133,27574,20295,27426,20450,27321,20552,27209,20645,27091,20731,26971,20814,26851,20896,26731,20979,26616,21067,26505,21161,26403,21264,26261,21228,26121,21184,25982,21134,25846,21077,25711,21016,25578,20951,25448,20883,25318,20812,25191,20741,25082,20654,24969,20568,24858,20481,24749,20391,24647,20295,24554,20192,24473,20081,24409,19958,24362,19822,24248,19623,24099,19457,23926,19316,23737,19189,23542,19069,23350,18945,23170,18808,23012,18650,22885,18460,22805,18267,22760,18068,22741,17865,22740,17659,22748,17450,22756,17241,22754,17033,22735,16827,22688,16625,22647,16482,22585,16349,22511,16222,22429,16099,22348,15977,22275,15851,22215,15720,22176,15578,22165,15424,22110,15250,22043,15082,21964,14919,21876,14760,21781,14603,21682,14449,21581,14296,21480,14144,21382,13991,21336,13826,21304,13658,21284,13489,21273,13318,21269,13146,21268,12974,21268,12801,21266,12630,21259,12459,21262,12375,21266,12290,21271,12206,21277,12122,21286,12037,21296,11954,21308,11870,21321,11786,21337,11703;
polygon;path2156;22818,18354,22710,18478,22608,18616,22507,18760,22405,18902,22296,19036,22176,19153,22043,19248,21891,19312,21717,19338,21547,19341,21380,19357,21215,19384,21051,19418,20887,19456,20724,19496,20561,19532,20396,19563,20230,19585,20111,19595,19991,19600,19872,19603,19752,19606,19632,19611,19513,19619,19395,19633,19278,19653,19162,19683;
polygon;path2158;26464,21289,26573,21434,26662,21589,26730,21751,26780,21920,26809,22094,26819,22270,26809,22447,26779,22623,26729,22796,26699,22978,26670,23160,26641,23342,26612,23524,26583,23706,26552,23888,26520,24070,26486,24251,26449,24431,26435,24638,26402,24840,26352,25038,26291,25233,26222,25426,26149,25619,26076,25812,26007,26005,25946,26201,25897,26327,25852,26459,25808,26594,25760,26727,25704,26854,25637,26972,25552,27075,25448,27160,25318,27221,25154,27258,24989,27279,24823,27289,24655,27291,24487,27289,24319,27287,24151,27289,23984,27298,23817,27318,23592,27344,23367,27348,23143,27338,22920,27316,22696,27290,22472,27263,22248,27241,22024,27230,21798,27233,21618,27217,21447,27177,21282,27119,21125,27043,20973,26955,20826,26857,20683,26751,20544,26643,20408,26533,20265,26482,20121,26461,19976,26462,19831,26477,19685,26498,19539,26516,19392,26522,19244,26509,19096,26467,18958,26473,18820,26475,18684,26474,18547,26473,18411,26472,18275,26472,18138,26476,18000,26484,17862,26498,17744,26503,17627,26509,17510,26513,17394,26513,17279,26509,17164,26497,17050,26476,16937,26444,16824,26400;
polygon;path2160;21551,27198,21462,27365,21385,27536,21322,27711,21274,27889,21245,28069,21235,28251,21246,28434,21281,28617,21340,28799,21355,28994,21387,29186,21431,29375,21482,29564,21534,29751,21582,29939,21621,30128,21646,30319,21650,30512,21608,30704,21559,30895,21505,31084,21447,31272,21387,31460,21326,31647,21266,31835,21209,32024,21155,32213,21075,32364,21006,32521,20943,32682,20881,32844,20817,33005,20745,33160,20662,33307,20563,33444,20443,33568,20249,33633,20049,33680,19845,33716,19639,33744,19433,33771,19227,33801,19024,33841,18824,33896,18630,33971,18425,33997,18221,34035,18017,34081,17813,34128,17609,34173,17404,34208,17199,34228,16993,34229,16787,34204;
polygon;path2214;29806,9253,29829,8910,29864,8569,29909,8229,29960,7889,30015,7550,30071,7211,30124,6872,30171,6532,30211,6191,30231,5992,30238,5792,30237,5592,30230,5391,30223,5191,30219,4991,30221,4791,30234,4591,30261,4392,30259,4265,30258,4138,30256,4011,30254,3883,30252,3756,30250,3629,30247,3501,30244,3374,30240,3247;
polygon;path2216;26486,21282,26673,21346,26864,21394,27058,21430,27254,21460,27450,21488,27645,21519,27838,21559,28028,21611,28213,21681,28320,21774,28437,21831,28564,21858,28697,21865,28834,21859,28973,21849,29111,21843,29247,21848,29377,21874,29576,21902,29775,21928,29974,21950,30174,21968,30374,21981,30575,21987,30775,21988,30975,21980,31175,21964,31334,22007,31489,22065,31641,22131,31792,22199,31944,22261,32099,22310,32257,22340,32421,22344,32593,22314,32757,22364,32921,22419,33083,22475,33247,22529,33411,22575,33577,22611,33746,22630,33918,22631,34094,22607,34243,22604,34390,22611,34536,22626,34683,22646,34828,22669,34974,22693,35120,22714,35267,22731,35415,22741,35452,22749,35489,22759,35525,22770,35561,22783,35596,22797,35631,22813,35664,22831,35697,22850,35728,22872;
